,UG,SIGLA,CGCFEX,RM,COMANDO,CIDADE,UF,PROGRAMA,AÇÃO,NOME_ACAO,UGR,NOME_UGR,PTRES,PI,RADICAL_4_PI,MEIO_3_PI,SUFIXO_4_PI,NOME_PI,ND,NOME_ND,NDSI,NOME_NDSI,NE,ANO,DATA,CHAVE,FAV,NOME_CREDOR,UF_FAV,TIPO,DIAS,UF_UG,FONTE,MOD_LIC,TIPO_NE,RP,NOME_RP,TIPO_CREDITO,NOME_TIPO_CREDITO,PO,AUTOR_EMENDA,NOME_AUTOR_EMENDA,LOCAL,NOME_UO,UO,A_LIQUIDAR,LIQUIDADO_A_PAGAR,TOTAL_A_PAGAR,PAGO
1325,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,21A0,APRESTAMENTO DAS FORCAS,160129,ESA,232069,B6SUMEEASS4,B6SU,MEE,ASS4,MNT SUP EQP ENG CNST,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000941,2024,2024-08-14,160129000012024NE000941,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,83,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000Q,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,0.0,0.0,0.0,486.64
1327,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,21A0,APRESTAMENTO DAS FORCAS,160129,ESA,232079,B2SUMEA0000,B2SU,MEA,0000,SUP MAT E EQUIPAMENTOS ADMINISTRATIVOS,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE001137,2024,2024-09-30,160129000012024NE001137,14807420000199,FACTO TURISMO  LTDA,SP,ANO,36,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000W,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,13.12,101.96,115.08,2784.92
1328,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,21A0,APRESTAMENTO DAS FORCAS,160129,ESA,232079,B2SUMEA0000,B2SU,MEA,0000,SUP MAT E EQUIPAMENTOS ADMINISTRATIVOS,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE001138,2024,2024-09-30,160129000012024NE001138,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,36,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000W,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,459.94,23.97,483.91,316.09
1329,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,21A0,APRESTAMENTO DAS FORCAS,160129,ESA,232079,B2SUMEA0000,B2SU,MEA,0000,SUP MAT E EQUIPAMENTOS ADMINISTRATIVOS,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903303,LOCACAO DE MEIOS DE TRANSPORTE,2024NE000521,2024,2024-05-27,160129000012024NE000521,92221589000176,IRMAOS KOPERECK LTDA,RS,ANO,162,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000W,000000000000,SEM EMENDA,"ESCOLA DE SARGENTOS DAS ARMAS - AV. SETE DE SETEMBRO, 628 - CENTRO, TRÊS CORAÇÕES - MG, 37410-155",COMANDO DO EXERCITO,52121,0.0,4912.88,4912.88,55147.12
1397,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,21A0,APRESTAMENTO DAS FORCAS,160504,COEX/GESTOR,232144,E5MBSUNPASS,E5MB,SUN,PASS,SUPRIMENTO E MANUTENCAO - MB - PASSAGENS,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000390,2024,2024-04-17,160129000012024NE000390,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,202,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0005,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,0.0,0.0,0.0,362.64
1398,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,21A0,APRESTAMENTO DAS FORCAS,160504,COEX/GESTOR,232144,E5MBSUNPASS,E5MB,SUN,PASS,SUPRIMENTO E MANUTENCAO - MB - PASSAGENS,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000454,2024,2024-05-02,160129000012024NE000454,14807420000199,FACTO TURISMO  LTDA,SP,ANO,187,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0005,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,0.0,0.0,0.0,661.31
1425,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,21A0,APRESTAMENTO DAS FORCAS,160539,COTER - GESTOR,232021,A1APPRECORE,A1AP,PRE,CORE,EXE COMBINADO DE ROTACAO (CORE),339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000629,2024,2024-06-14,160129000012024NE000629,14807420000199,FACTO TURISMO  LTDA,SP,ANO,144,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000B,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,0.0,0.0,0.0,1967.76
1435,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,21A0,APRESTAMENTO DAS FORCAS,160539,COTER - GESTOR,232021,FAOPPRECAPE,FAOP,PRE,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000013,2024,2024-01-26,160129000012024NE000013,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,284,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000B,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,0.0,0.0,0.0,465.36
1436,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,21A0,APRESTAMENTO DAS FORCAS,160539,COTER - GESTOR,232021,FAOPPRECAPE,FAOP,PRE,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000635,2024,2024-06-17,160129000012024NE000635,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,141,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000B,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,0.0,0.0,0.0,388.12
1437,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,21A0,APRESTAMENTO DAS FORCAS,160539,COTER - GESTOR,232021,FAOPPRECAPE,FAOP,PRE,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000636,2024,2024-06-17,160129000012024NE000636,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,141,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000B,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,0.0,0.0,0.0,388.12
1473,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C1ENMILCAPE,C1EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903302,PASSAGENS PARA O EXTERIOR,2024NE001181,2024,2024-10-08,160129000012024NE001181,14807420000199,FACTO TURISMO  LTDA,SP,ANO,28,MG,3000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,ESCOLA DE SARGENTOS DAS ARMAS,COMANDO DO EXERCITO,52121,86.68,18913.32,19000.0,0.0
1541,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000011,2024,2024-01-23,160129000012024NE000011,14807420000199,FACTO TURISMO  LTDA,SP,ANO,287,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,13219.68,0.0,13219.68,5380.32
1542,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000123,2024,2024-02-26,160129000012024NE000123,14807420000199,FACTO TURISMO  LTDA,SP,ANO,253,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,1791.4,182.19,1973.59,13026.41
1543,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000124,2024,2024-02-26,160129000012024NE000124,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,253,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,3024.08,0.0,3024.08,1975.92
1544,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000344,2024,2024-04-04,160129000012024NE000344,14807420000199,FACTO TURISMO  LTDA,SP,ANO,215,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,90.35,0.0,90.35,14895.65
1545,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000345,2024,2024-04-04,160129000012024NE000345,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,215,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,1423.46,73.78,1497.24,3502.76
1546,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000431,2024,2024-04-26,160129000012024NE000431,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,193,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,1092.7,0.0,1092.7,307.3
1547,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000512,2024,2024-05-22,160129000012024NE000512,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,167,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,0.0,0.0,0.0,7642.01
1548,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903307,DESPESAS COM EXCESSO DE BAGAGEM,2024NE001049,2024,2024-09-19,160129000012024NE001049,05824788000174,EMPRESA DE TRANSPORTES KOPERECK LTDA,RS,ANO,47,MG,3000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,"ESCOLA DE SARGENTOS DAS ARMAS - AV. SETE DE SETEMBRO, 628 - CENTRO, TRÊS CORAÇÕES - MG, 37410-155",COMANDO DO EXERCITO,52121,55995.3,0.0,55995.3,0.0
1549,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903309,TRANSPORTE DE SERVIDORES,2024NE000395,2024,2024-04-18,160129000012024NE000395,92221589000176,IRMAOS KOPERECK LTDA,RS,ANO,201,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,"ESCOLA DE SARGENTOS DAS ARMAS - AV. SETE DE SETEMBRO, 628 - CENTRO, TRÊS CORAÇÕES - MG, 37410-155",COMANDO DO EXERCITO,52121,0.0,0.0,0.0,211311.75
1550,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903309,TRANSPORTE DE SERVIDORES,2024NE000810,2024,2024-07-03,160129000012024NE000810,05824788000174,EMPRESA DE TRANSPORTES KOPERECK LTDA,RS,ANO,125,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,"ESCOLA DE SARGENTOS DAS ARMAS - AV. SETE DE SETEMBRO, 628 - CENTRO, TRÊS CORAÇÕES - MG, 37410-155",COMANDO DO EXERCITO,52121,485091.9,20177.41,505269.31,244733.21
1551,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903309,TRANSPORTE DE SERVIDORES,2024NE000859,2024,2024-07-22,160129000012024NE000859,04850455000157,BR500 - TRANSPORTES LTDA,RJ,ANO,106,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,"ESCOLA DE SARGENTOS DAS ARMAS - AV. SETE DE SETEMBRO, 628 - CENTRO, TRÊS CORAÇÕES - MG, 37410-155",COMANDO DO EXERCITO,52121,18500.0,0.0,18500.0,0.0
1552,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903309,TRANSPORTE DE SERVIDORES,2024NE001171,2024,2024-10-07,160129000012024NE001171,05824788000174,EMPRESA DE TRANSPORTES KOPERECK LTDA,RS,ANO,29,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,"ESCOLA DE SARGENTOS DAS ARMAS - AV. SETE DE SETEMBRO, 628 - CENTRO, TRÊS CORAÇÕES - MG, 37410-155",COMANDO DO EXERCITO,52121,373971.98,0.0,373971.98,0.0
1553,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILCAPE,C4EN,MIL,CAPE,CAPACITACAO DE PESSOAL,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903309,TRANSPORTE DE SERVIDORES,2024NE001174,2024,2024-10-07,160129000012024NE001174,05824788000174,EMPRESA DE TRANSPORTES KOPERECK LTDA,RS,ANO,29,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,"ESCOLA DE SARGENTOS DAS ARMAS - AV. SETE DE SETEMBRO, 628 - CENTRO, TRÊS CORAÇÕES - MG, 37410-155",COMANDO DO EXERCITO,52121,108993.48,0.0,108993.48,0.0
1620,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILOUTR,C4EN,MIL,OUTR,RESERVA  (DETMIL),339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000377,2024,2024-04-15,160129000012024NE000377,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,204,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,0.0,0.0,0.0,378.33
1621,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C4ENMILOUTR,C4EN,MIL,OUTR,RESERVA  (DETMIL),339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903309,TRANSPORTE DE SERVIDORES,2024NE000860,2024,2024-07-22,160129000012024NE000860,05824788000174,EMPRESA DE TRANSPORTES KOPERECK LTDA,RS,ANO,106,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,"ESCOLA DE SARGENTOS DAS ARMAS - AV. SETE DE SETEMBRO, 628 - CENTRO, TRÊS CORAÇÕES - MG, 37410-155",COMANDO DO EXERCITO,52121,16.0,0.0,16.0,0.0
1622,160129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,6112,8965,CAPACITACAO PROFISSIONAL MILITAR DO E,160503,DECEX/GESTOR,232082,C8ENMILADOM,C8EN,MIL,ADOM,ADMINISTRACAO DA OM,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE001039,2024,2024-09-13,160129000012024NE001039,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,53,MG,1000000000,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),0000,000000000000,SEM EMENDA,ESA,COMANDO DO EXERCITO,52121,0.0,0.0,0.0,199.82
1705,167129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,0032,2000,ADMINISTRACAO DA UNIDADE,167503,DECEX - GESTOR,232186,C1ENCONDETM,C1EN,CON,DETM,CONCURSOS AS ESCOLAS MILITARES,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000253,2024,2024-02-07,167129000012024NE000253,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,272,MG,1050000415,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000D,000000000000,SEM EMENDA,ESA,FUNDO DO EXERCITO,52921,63.63,0.0,63.63,936.37
1706,167129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,0032,2000,ADMINISTRACAO DA UNIDADE,167503,DECEX - GESTOR,232186,C1ENCONDETM,C1EN,CON,DETM,CONCURSOS AS ESCOLAS MILITARES,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000750,2024,2024-04-18,167129000012024NE000750,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,201,MG,1050000415,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000D,000000000000,SEM EMENDA,ESA,FUNDO DO EXERCITO,52921,0.0,0.0,0.0,225.36
1707,167129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,0032,2000,ADMINISTRACAO DA UNIDADE,167503,DECEX - GESTOR,232186,C1ENCONDETM,C1EN,CON,DETM,CONCURSOS AS ESCOLAS MILITARES,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000751,2024,2024-04-18,167129000012024NE000751,14807420000199,FACTO TURISMO  LTDA,SP,ANO,201,MG,1050000415,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000D,000000000000,SEM EMENDA,ESA,FUNDO DO EXERCITO,52921,0.0,0.0,0.0,22944.66
1708,167129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,0032,2000,ADMINISTRACAO DA UNIDADE,167503,DECEX - GESTOR,232186,C1ENCONDETM,C1EN,CON,DETM,CONCURSOS AS ESCOLAS MILITARES,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE001026,2024,2024-06-28,167129000012024NE001026,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,130,MG,1050000415,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000D,000000000000,SEM EMENDA,ESA,FUNDO DO EXERCITO,52921,6466.96,522.11,6989.07,15010.93
1709,167129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,0032,2000,ADMINISTRACAO DA UNIDADE,167503,DECEX - GESTOR,232186,C1ENCONDETM,C1EN,CON,DETM,CONCURSOS AS ESCOLAS MILITARES,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE001338,2024,2024-08-27,167129000012024NE001338,14807420000199,FACTO TURISMO  LTDA,SP,ANO,70,MG,1050000415,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000D,000000000000,SEM EMENDA,ESA,FUNDO DO EXERCITO,52921,436.99,737.18,1174.17,36345.81
1730,167129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,0032,2000,ADMINISTRACAO DA UNIDADE,167503,DECEX - GESTOR,232186,C1ENEASCMAD,C1EN,EAS,CMAD,COLEGIO MILITAR - ADMINISTRACAO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000234,2024,2024-01-19,167129000012024NE000234,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,291,MG,1050000415,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000D,000000000000,SEM EMENDA,ESA,FUNDO DO EXERCITO,52921,0.0,0.0,0.0,1363.23
1731,167129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,0032,2000,ADMINISTRACAO DA UNIDADE,167503,DECEX - GESTOR,232186,C1ENEASCMAD,C1EN,EAS,CMAD,COLEGIO MILITAR - ADMINISTRACAO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000741,2024,2024-04-10,167129000012024NE000741,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,209,MG,1050000415,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000D,000000000000,SEM EMENDA,ESA,FUNDO DO EXERCITO,52921,0.0,0.0,0.0,1739.6
1732,167129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,0032,2000,ADMINISTRACAO DA UNIDADE,167503,DECEX - GESTOR,232186,C1ENEASCMAD,C1EN,EAS,CMAD,COLEGIO MILITAR - ADMINISTRACAO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000747,2024,2024-04-16,167129000012024NE000747,14807420000199,FACTO TURISMO  LTDA,SP,ANO,203,MG,1050000415,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000D,000000000000,SEM EMENDA,ESA,FUNDO DO EXERCITO,52921,0.0,0.0,0.0,6028.8
1734,167129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,0032,2000,ADMINISTRACAO DA UNIDADE,167505,DGP,232193,D7APFUNIDTM,D7AP,FUN,IDTM,IDENTIDADE MILITAR,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE001024,2024,2024-06-21,167129000012024NE001024,21331404000138,ORLEANS VIAGENS E TURISMO LTDA,SP,ANO,137,MG,1050000142,PREGAO,GLOBAL,2,PRIMARIO DISCRICIONARIO,A,INICIAL (LOA),000G,000000000000,SEM EMENDA,ESA,FUNDO DO EXERCITO,52921,0.0,0.0,0.0,343.35
1751,167129,ESA,4º CGCFEx,4ª RM,CML,Três Corações,MG,0032,2004,ASSISTENCIA MEDICA E ODONTOLOGICA AOS,167505,DGP,215842,D8SAFCTDESL,D8SA,FCT,DESL,FATOR DE CUSTO - DIARIAS E PASSAGEM,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,33903301,PASSAGENS PARA O PAIS,2024NE000402,2024,2024-02-28,167129000012024NE000402,14807420000199,FACTO TURISMO  LTDA,SP,ANO,251,MG,1050000142,PREGAO,GLOBAL,1,PRIMARIO OBRIGATORIO,A,INICIAL (LOA),0003,000000000000,SEM EMENDA,ESA,FUNDO DO EXERCITO,52921,0.0,0.0,0.0,832.0
